season,team,offense_firstDowns,offense_firstDownsOpponent,offense_fourthDownConversions,offense_fourthDownConversionsOpponent,offense_fourthDowns,offense_fourthDownsOpponent,offense_fumblesLost,offense_fumblesLostOpponent,offense_fumblesRecovered,offense_fumblesRecoveredOpponent,offense_games,offense_interceptions,offense_interceptionsOpponent,offense_interceptionTDs,offense_interceptionTDsOpponent,offense_interceptionYards,offense_interceptionYardsOpponent,offense_kickReturns,offense_kickReturnsOpponent,offense_kickReturnTDs,offense_kickReturnTDsOpponent,offense_kickReturnYards,offense_kickReturnYardsOpponent,offense_netPassingYards,offense_netPassingYardsOpponent,offense_passAttempts,offense_passAttemptsOpponent,offense_passCompletions,offense_passCompletionsOpponent,offense_passesIntercepted,offense_passesInterceptedOpponent,offense_passingTDs,offense_passingTDsOpponent,offense_penalties,offense_penaltiesOpponent,offense_penaltyYards,offense_penaltyYardsOpponent,offense_possessionTime,offense_possessionTimeOpponent,offense_puntReturns,offense_puntReturnsOpponent,offense_puntReturnTDs,offense_puntReturnTDsOpponent,offense_puntReturnYards,offense_puntReturnYardsOpponent,offense_rushingAttempts,offense_rushingAttemptsOpponent,offense_rushingTDs,offense_rushingTDsOpponent,offense_rushingYards,offense_rushingYardsOpponent,offense_sacks,offense_sacksOpponent,offense_tacklesForLoss,offense_tacklesForLossOpponent,offense_thirdDownConversions,offense_thirdDownConversionsOpponent,offense_thirdDowns,offense_thirdDownsOpponent,offense_totalYards,offense_totalYardsOpponent,offense_turnovers,offense_turnoversOpponent,defense_firstDowns,defense_firstDownsOpponent,defense_fourthDownConversions,defense_fourthDownConversionsOpponent,defense_fourthDowns,defense_fourthDownsOpponent,defense_fumblesLost,defense_fumblesLostOpponent,defense_fumblesRecovered,defense_fumblesRecoveredOpponent,defense_games,defense_interceptions,defense_interceptionsOpponent,defense_interceptionTDs,defense_interceptionTDsOpponent,defense_interceptionYards,defense_interceptionYardsOpponent,defense_kickReturns,defense_kickReturnsOpponent,defense_kickReturnTDs,defense_kickReturnTDsOpponent,defense_kickReturnYards,defense_kickReturnYardsOpponent,defense_netPassingYards,defense_netPassingYardsOpponent,defense_passAttempts,defense_passAttemptsOpponent,defense_passCompletions,defense_passCompletionsOpponent,defense_passesIntercepted,defense_passesInterceptedOpponent,defense_passingTDs,defense_passingTDsOpponent,defense_penalties,defense_penaltiesOpponent,defense_penaltyYards,defense_penaltyYardsOpponent,defense_possessionTime,defense_possessionTimeOpponent,defense_puntReturns,defense_puntReturnsOpponent,defense_puntReturnTDs,defense_puntReturnTDsOpponent,defense_puntReturnYards,defense_puntReturnYardsOpponent,defense_rushingAttempts,defense_rushingAttemptsOpponent,defense_rushingTDs,defense_rushingTDsOpponent,defense_rushingYards,defense_rushingYardsOpponent,defense_sacks,defense_sacksOpponent,defense_tacklesForLoss,defense_tacklesForLossOpponent,defense_thirdDownConversions,defense_thirdDownConversionsOpponent,defense_thirdDowns,defense_thirdDownsOpponent,defense_totalYards,defense_totalYardsOpponent,defense_turnovers,defense_turnoversOpponent
2024,Massachusetts,236.0,244.0,14.0,6.0,24.0,14.0,4.0,3.0,4.0,4.0,12,6.0,6.0,0.0,1.0,18.0,215.0,22.0,25.0,0.0,2.0,398.0,739.0,2181.0,2119.0,327.0,270.0,187.0,156.0,6.0,6.0,14.0,19.0,87.0,72.0,758.0,640.0,23268.0,19932.0,18.0,24.0,1.0,0.0,130.0,153.0,482.0,450.0,18.0,32.0,1968.0,2383.0,15.0,29.0,49.0,73.0,66.0,63.0,174.0,139.0,4149.0,4502.0,10.0,9.0,236.0,244.0,14.0,6.0,24.0,14.0,4.0,3.0,4.0,4.0,12,6.0,6.0,0.0,1.0,18.0,215.0,22.0,25.0,0.0,2.0,398.0,739.0,2181.0,2119.0,327.0,270.0,187.0,156.0,6.0,6.0,14.0,19.0,87.0,72.0,758.0,640.0,23268.0,19932.0,18.0,24.0,1.0,0.0,130.0,153.0,482.0,450.0,18.0,32.0,1968.0,2383.0,15.0,29.0,49.0,73.0,66.0,63.0,174.0,139.0,4149.0,4502.0,10.0,9.0
2024,Memphis,300.0,226.0,12.0,17.0,23.0,28.0,2.0,15.0,14.0,4.0,13,6.0,11.0,0.0,1.0,138.0,91.0,13.0,5.0,0.0,0.0,225.0,89.0,3516.0,3348.0,479.0,457.0,310.0,275.0,11.0,6.0,25.0,17.0,69.0,77.0,624.0,602.0,25922.0,20878.0,14.0,9.0,0.0,0.0,177.0,59.0,444.0,367.0,33.0,21.0,2276.0,1453.0,25.0,19.0,74.0,58.0,82.0,68.0,179.0,178.0,5792.0,4801.0,8.0,26.0,300.0,226.0,12.0,17.0,23.0,28.0,2.0,15.0,14.0,4.0,13,6.0,11.0,0.0,1.0,138.0,91.0,13.0,5.0,0.0,0.0,225.0,89.0,3516.0,3348.0,479.0,457.0,310.0,275.0,11.0,6.0,25.0,17.0,69.0,77.0,624.0,602.0,25922.0,20878.0,14.0,9.0,0.0,0.0,177.0,59.0,444.0,367.0,33.0,21.0,2276.0,1453.0,25.0,19.0,74.0,58.0,82.0,68.0,179.0,178.0,5792.0,4801.0,8.0,26.0
2024,Miami,352.0,237.0,13.0,16.0,20.0,28.0,8.0,4.0,4.0,8.0,13,8.0,14.0,1.0,1.0,220.0,154.0,25.0,25.0,0.0,2.0,559.0,624.0,4527.0,2787.0,489.0,416.0,328.0,240.0,14.0,8.0,41.0,22.0,86.0,66.0,865.0,514.0,25518.0,21282.0,17.0,9.0,0.0,0.0,128.0,74.0,430.0,389.0,30.0,16.0,2459.0,1469.0,35.0,23.0,83.0,46.0,90.0,60.0,162.0,164.0,6986.0,4256.0,16.0,18.0,352.0,237.0,13.0,16.0,20.0,28.0,8.0,4.0,4.0,8.0,13,8.0,14.0,1.0,1.0,220.0,154.0,25.0,25.0,0.0,2.0,559.0,624.0,4527.0,2787.0,489.0,416.0,328.0,240.0,14.0,8.0,41.0,22.0,86.0,66.0,865.0,514.0,25518.0,21282.0,17.0,9.0,0.0,0.0,128.0,74.0,430.0,389.0,30.0,16.0,2459.0,1469.0,35.0,23.0,83.0,46.0,90.0,60.0,162.0,164.0,6986.0,4256.0,16.0,18.0
2024,Miami (OH),235.0,281.0,5.0,10.0,11.0,21.0,5.0,10.0,10.0,6.0,14,12.0,13.0,0.0,1.0,162.0,144.0,30.0,25.0,0.0,0.0,544.0,400.0,3044.0,2709.0,398.0,464.0,225.0,268.0,13.0,12.0,23.0,10.0,74.0,69.0,585.0,587.0,24424.0,25976.0,19.0,19.0,0.0,0.0,100.0,64.0,407.0,487.0,14.0,20.0,1904.0,1932.0,29.0,29.0,74.0,69.0,55.0,84.0,163.0,198.0,4948.0,4641.0,17.0,23.0,235.0,281.0,5.0,10.0,11.0,21.0,5.0,10.0,10.0,6.0,14,12.0,13.0,0.0,1.0,162.0,144.0,30.0,25.0,0.0,0.0,544.0,400.0,3044.0,2709.0,398.0,464.0,225.0,268.0,13.0,12.0,23.0,10.0,74.0,69.0,585.0,587.0,24424.0,25976.0,19.0,19.0,0.0,0.0,100.0,64.0,407.0,487.0,14.0,20.0,1904.0,1932.0,29.0,29.0,74.0,69.0,55.0,84.0,163.0,198.0,4948.0,4641.0,17.0,23.0
2024,Michigan,210.0,226.0,12.0,5.0,17.0,14.0,7.0,6.0,6.0,7.0,13,13.0,12.0,2.0,0.0,149.0,139.0,24.0,13.0,0.0,0.0,495.0,188.0,1678.0,2812.0,308.0,435.0,190.0,262.0,12.0,13.0,12.0,19.0,51.0,54.0,514.0,409.0,24885.0,21915.0,15.0,14.0,0.0,0.0,158.0,239.0,484.0,384.0,18.0,10.0,2046.0,1180.0,36.0,16.0,79.0,65.0,74.0,77.0,177.0,186.0,3724.0,3992.0,20.0,18.0,210.0,226.0,12.0,5.0,17.0,14.0,7.0,6.0,6.0,7.0,13,13.0,12.0,2.0,0.0,149.0,139.0,24.0,13.0,0.0,0.0,495.0,188.0,1678.0,2812.0,308.0,435.0,190.0,262.0,12.0,13.0,12.0,19.0,51.0,54.0,514.0,409.0,24885.0,21915.0,15.0,14.0,0.0,0.0,158.0,239.0,484.0,384.0,18.0,10.0,2046.0,1180.0,36.0,16.0,79.0,65.0,74.0,77.0,177.0,186.0,3724.0,3992.0,20.0,18.0
2024,Michigan State,226.0,224.0,12.0,14.0,23.0,20.0,6.0,2.0,2.0,6.0,12,13.0,9.0,1.0,0.0,214.0,132.0,11.0,13.0,0.0,0.0,168.0,269.0,2617.0,2483.0,354.0,339.0,212.0,206.0,9.0,13.0,13.0,20.0,80.0,50.0,760.0,407.0,22256.0,20944.0,9.0,21.0,0.0,0.0,50.0,221.0,389.0,398.0,11.0,19.0,1421.0,1519.0,19.0,34.0,66.0,77.0,59.0,70.0,154.0,159.0,4038.0,4002.0,19.0,11.0,226.0,224.0,12.0,14.0,23.0,20.0,6.0,2.0,2.0,6.0,12,13.0,9.0,1.0,0.0,214.0,132.0,11.0,13.0,0.0,0.0,168.0,269.0,2617.0,2483.0,354.0,339.0,212.0,206.0,9.0,13.0,13.0,20.0,80.0,50.0,760.0,407.0,22256.0,20944.0,9.0,21.0,0.0,0.0,50.0,221.0,389.0,398.0,11.0,19.0,1421.0,1519.0,19.0,34.0,66.0,77.0,59.0,70.0,154.0,159.0,4038.0,4002.0,19.0,11.0
2024,Middle Tennessee,218.0,281.0,13.0,8.0,27.0,16.0,9.0,5.0,5.0,8.0,12,10.0,5.0,0.0,1.0,42.0,95.0,30.0,30.0,0.0,0.0,527.0,541.0,3133.0,3026.0,427.0,343.0,273.0,231.0,5.0,10.0,16.0,27.0,88.0,66.0,735.0,611.0,21782.0,21418.0,12.0,19.0,1.0,0.0,111.0,139.0,335.0,462.0,10.0,26.0,1086.0,2369.0,20.0,30.0,55.0,71.0,62.0,72.0,162.0,149.0,4219.0,5395.0,19.0,10.0,218.0,281.0,13.0,8.0,27.0,16.0,9.0,5.0,5.0,8.0,12,10.0,5.0,0.0,1.0,42.0,95.0,30.0,30.0,0.0,0.0,527.0,541.0,3133.0,3026.0,427.0,343.0,273.0,231.0,5.0,10.0,16.0,27.0,88.0,66.0,735.0,611.0,21782.0,21418.0,12.0,19.0,1.0,0.0,111.0,139.0,335.0,462.0,10.0,26.0,1086.0,2369.0,20.0,30.0,55.0,71.0,62.0,72.0,162.0,149.0,4219.0,5395.0,19.0,10.0
2024,Minnesota,264.0,208.0,11.0,7.0,12.0,17.0,6.0,4.0,4.0,6.0,13,6.0,17.0,2.0,0.0,239.0,61.0,21.0,10.0,0.0,0.0,401.0,209.0,2889.0,2289.0,411.0,373.0,273.0,220.0,17.0,6.0,20.0,11.0,63.0,65.0,488.0,638.0,24915.0,21885.0,25.0,17.0,0.0,0.0,196.0,138.0,402.0,406.0,18.0,14.0,1505.0,1426.0,28.0,26.0,66.0,73.0,75.0,67.0,168.0,173.0,4394.0,3715.0,12.0,21.0,264.0,208.0,11.0,7.0,12.0,17.0,6.0,4.0,4.0,6.0,13,6.0,17.0,2.0,0.0,239.0,61.0,21.0,10.0,0.0,0.0,401.0,209.0,2889.0,2289.0,411.0,373.0,273.0,220.0,17.0,6.0,20.0,11.0,63.0,65.0,488.0,638.0,24915.0,21885.0,25.0,17.0,0.0,0.0,196.0,138.0,402.0,406.0,18.0,14.0,1505.0,1426.0,28.0,26.0,66.0,73.0,75.0,67.0,168.0,173.0,4394.0,3715.0,12.0,21.0
2024,Mississippi State,244.0,286.0,21.0,14.0,37.0,19.0,10.0,5.0,4.0,10.0,12,8.0,7.0,1.0,0.0,72.0,59.0,12.0,10.0,0.0,0.0,308.0,169.0,2871.0,2873.0,367.0,341.0,215.0,240.0,7.0,8.0,19.0,23.0,82.0,75.0,723.0,706.0,18496.0,24704.0,19.0,14.0,1.0,0.0,179.0,122.0,417.0,513.0,19.0,24.0,1663.0,2624.0,10.0,37.0,47.0,81.0,59.0,79.0,160.0,165.0,4534.0,5497.0,18.0,12.0,244.0,286.0,21.0,14.0,37.0,19.0,10.0,5.0,4.0,10.0,12,8.0,7.0,1.0,0.0,72.0,59.0,12.0,10.0,0.0,0.0,308.0,169.0,2871.0,2873.0,367.0,341.0,215.0,240.0,7.0,8.0,19.0,23.0,82.0,75.0,723.0,706.0,18496.0,24704.0,19.0,14.0,1.0,0.0,179.0,122.0,417.0,513.0,19.0,24.0,1663.0,2624.0,10.0,37.0,47.0,81.0,59.0,79.0,160.0,165.0,4534.0,5497.0,18.0,12.0
2024,Missouri,276.0,210.0,10.0,12.0,19.0,24.0,4.0,10.0,10.0,4.0,13,5.0,7.0,1.0,0.0,161.0,47.0,24.0,19.0,0.0,1.0,452.0,428.0,2916.0,2357.0,403.0,325.0,249.0,198.0,7.0,5.0,14.0,14.0,73.0,78.0,658.0,682.0,25672.0,21128.0,8.0,11.0,1.0,0.0,27.0,82.0,515.0,435.0,26.0,15.0,2152.0,1771.0,27.0,26.0,69.0,60.0,89.0,48.0,193.0,161.0,5068.0,4128.0,9.0,17.0,276.0,210.0,10.0,12.0,19.0,24.0,4.0,10.0,10.0,4.0,13,5.0,7.0,1.0,0.0,161.0,47.0,24.0,19.0,0.0,1.0,452.0,428.0,2916.0,2357.0,403.0,325.0,249.0,198.0,7.0,5.0,14.0,14.0,73.0,78.0,658.0,682.0,25672.0,21128.0,8.0,11.0,1.0,0.0,27.0,82.0,515.0,435.0,26.0,15.0,2152.0,1771.0,27.0,26.0,69.0,60.0,89.0,48.0,193.0,161.0,5068.0,4128.0,9.0,17.0
2024,Navy,221.0,256.0,15.0,18.0,24.0,37.0,8.0,7.0,7.0,8.0,13,6.0,17.0,3.0,0.0,329.0,25.0,22.0,44.0,0.0,0.0,362.0,800.0,1609.0,2767.0,179.0,404.0,99.0,240.0,17.0,6.0,15.0,19.0,66.0,78.0,585.0,638.0,23487.0,23313.0,14.0,29.0,0.0,0.0,65.0,248.0,590.0,484.0,38.0,17.0,3225.0,2055.0,28.0,11.0,61.0,44.0,62.0,79.0,162.0,189.0,4834.0,4822.0,14.0,24.0,221.0,256.0,15.0,18.0,24.0,37.0,8.0,7.0,7.0,8.0,13,6.0,17.0,3.0,0.0,329.0,25.0,22.0,44.0,0.0,0.0,362.0,800.0,1609.0,2767.0,179.0,404.0,99.0,240.0,17.0,6.0,15.0,19.0,66.0,78.0,585.0,638.0,23487.0,23313.0,14.0,29.0,0.0,0.0,65.0,248.0,590.0,484.0,38.0,17.0,3225.0,2055.0,28.0,11.0,61.0,44.0,62.0,79.0,162.0,189.0,4834.0,4822.0,14.0,24.0
2024,NC State,263.0,253.0,11.0,12.0,20.0,22.0,10.0,10.0,10.0,10.0,13,13.0,10.0,2.0,3.0,166.0,337.0,22.0,10.0,0.0,0.0,581.0,218.0,3023.0,3040.0,391.0,426.0,255.0,261.0,10.0,13.0,21.0,19.0,66.0,80.0,620.0,717.0,24761.0,22039.0,10.0,11.0,0.0,0.0,82.0,113.0,420.0,421.0,21.0,25.0,1892.0,2051.0,23.0,28.0,85.0,91.0,58.0,65.0,155.0,172.0,4915.0,5091.0,23.0,20.0,263.0,253.0,11.0,12.0,20.0,22.0,10.0,10.0,10.0,10.0,13,13.0,10.0,2.0,3.0,166.0,337.0,22.0,10.0,0.0,0.0,581.0,218.0,3023.0,3040.0,391.0,426.0,255.0,261.0,10.0,13.0,21.0,19.0,66.0,80.0,620.0,717.0,24761.0,22039.0,10.0,11.0,0.0,0.0,82.0,113.0,420.0,421.0,21.0,25.0,1892.0,2051.0,23.0,28.0,85.0,91.0,58.0,65.0,155.0,172.0,4915.0,5091.0,23.0,20.0
2024,Nebraska,282.0,214.0,9.0,11.0,23.0,27.0,7.0,6.0,6.0,7.0,13,12.0,11.0,3.0,1.0,185.0,145.0,25.0,28.0,0.0,0.0,450.0,587.0,2956.0,2817.0,434.0,379.0,287.0,242.0,11.0,12.0,13.0,23.0,80.0,80.0,691.0,813.0,25055.0,21745.0,15.0,19.0,0.0,0.0,73.0,257.0,445.0,383.0,22.0,8.0,1705.0,1333.0,29.0,27.0,81.0,71.0,75.0,56.0,177.0,159.0,4661.0,4150.0,19.0,17.0,282.0,214.0,9.0,11.0,23.0,27.0,7.0,6.0,6.0,7.0,13,12.0,11.0,3.0,1.0,185.0,145.0,25.0,28.0,0.0,0.0,450.0,587.0,2956.0,2817.0,434.0,379.0,287.0,242.0,11.0,12.0,13.0,23.0,80.0,80.0,691.0,813.0,25055.0,21745.0,15.0,19.0,0.0,0.0,73.0,257.0,445.0,383.0,22.0,8.0,1705.0,1333.0,29.0,27.0,81.0,71.0,75.0,56.0,177.0,159.0,4661.0,4150.0,19.0,17.0
2024,Nevada,253.0,295.0,15.0,7.0,29.0,11.0,7.0,2.0,2.0,7.0,13,8.0,11.0,1.0,0.0,91.0,56.0,35.0,28.0,0.0,0.0,630.0,545.0,2764.0,2579.0,366.0,347.0,247.0,210.0,11.0,8.0,19.0,13.0,99.0,70.0,950.0,654.0,24208.0,22592.0,10.0,7.0,0.0,0.0,76.0,35.0,460.0,491.0,21.0,31.0,2135.0,2512.0,14.0,28.0,54.0,71.0,76.0,87.0,170.0,165.0,4899.0,5091.0,15.0,13.0,253.0,295.0,15.0,7.0,29.0,11.0,7.0,2.0,2.0,7.0,13,8.0,11.0,1.0,0.0,91.0,56.0,35.0,28.0,0.0,0.0,630.0,545.0,2764.0,2579.0,366.0,347.0,247.0,210.0,11.0,8.0,19.0,13.0,99.0,70.0,950.0,654.0,24208.0,22592.0,10.0,7.0,0.0,0.0,76.0,35.0,460.0,491.0,21.0,31.0,2135.0,2512.0,14.0,28.0,54.0,71.0,76.0,87.0,170.0,165.0,4899.0,5091.0,15.0,13.0
2024,New Mexico,296.0,295.0,13.0,13.0,19.0,22.0,7.0,7.0,7.0,7.0,12,12.0,3.0,0.0,1.0,3.0,97.0,20.0,31.0,0.0,0.0,348.0,724.0,2768.0,3350.0,390.0,396.0,226.0,256.0,3.0,10.0,12.0,30.0,112.0,82.0,978.0,775.0,20795.0,22405.0,9.0,17.0,1.0,1.0,88.0,226.0,454.0,468.0,37.0,27.0,3048.0,2561.0,19.0,5.0,47.0,26.0,64.0,82.0,149.0,165.0,5816.0,5911.0,19.0,10.0,296.0,295.0,13.0,13.0,19.0,22.0,7.0,7.0,7.0,7.0,12,12.0,3.0,0.0,1.0,3.0,97.0,20.0,31.0,0.0,0.0,348.0,724.0,2768.0,3350.0,390.0,396.0,226.0,256.0,3.0,10.0,12.0,30.0,112.0,82.0,978.0,775.0,20795.0,22405.0,9.0,17.0,1.0,1.0,88.0,226.0,454.0,468.0,37.0,27.0,3048.0,2561.0,19.0,5.0,47.0,26.0,64.0,82.0,149.0,165.0,5816.0,5911.0,19.0,10.0
2024,New Mexico State,231.0,255.0,6.0,13.0,16.0,23.0,11.0,1.0,1.0,11.0,12,12.0,9.0,1.0,0.0,41.0,152.0,39.0,13.0,0.0,0.0,762.0,309.0,1718.0,3019.0,320.0,382.0,141.0,221.0,9.0,12.0,12.0,21.0,65.0,84.0,577.0,908.0,21197.0,22663.0,12.0,26.0,0.0,1.0,69.0,328.0,495.0,457.0,16.0,29.0,2151.0,2349.0,14.0,29.0,45.0,74.0,70.0,79.0,182.0,177.0,3869.0,5368.0,23.0,10.0,231.0,255.0,6.0,13.0,16.0,23.0,11.0,1.0,1.0,11.0,12,12.0,9.0,1.0,0.0,41.0,152.0,39.0,13.0,0.0,0.0,762.0,309.0,1718.0,3019.0,320.0,382.0,141.0,221.0,9.0,12.0,12.0,21.0,65.0,84.0,577.0,908.0,21197.0,22663.0,12.0,26.0,0.0,1.0,69.0,328.0,495.0,457.0,16.0,29.0,2151.0,2349.0,14.0,29.0,45.0,74.0,70.0,79.0,182.0,177.0,3869.0,5368.0,23.0,10.0
2024,North Carolina,272.0,253.0,13.0,11.0,27.0,20.0,8.0,6.0,6.0,8.0,13,9.0,9.0,3.0,2.0,210.0,231.0,33.0,16.0,2.0,0.0,865.0,321.0,2917.0,2943.0,391.0,374.0,230.0,217.0,9.0,9.0,18.0,19.0,98.0,87.0,832.0,772.0,23123.0,23677.0,15.0,19.0,2.0,1.0,193.0,175.0,495.0,490.0,26.0,21.0,2373.0,1957.0,38.0,30.0,72.0,75.0,66.0,61.0,176.0,174.0,5290.0,4900.0,17.0,15.0,272.0,253.0,13.0,11.0,27.0,20.0,8.0,6.0,6.0,8.0,13,9.0,9.0,3.0,2.0,210.0,231.0,33.0,16.0,2.0,0.0,865.0,321.0,2917.0,2943.0,391.0,374.0,230.0,217.0,9.0,9.0,18.0,19.0,98.0,87.0,832.0,772.0,23123.0,23677.0,15.0,19.0,2.0,1.0,193.0,175.0,495.0,490.0,26.0,21.0,2373.0,1957.0,38.0,30.0,72.0,75.0,66.0,61.0,176.0,174.0,5290.0,4900.0,17.0,15.0
2024,Northern Illinois,279.0,213.0,15.0,13.0,33.0,27.0,8.0,5.0,5.0,8.0,13,8.0,9.0,0.0,0.0,150.0,95.0,21.0,41.0,1.0,0.0,523.0,781.0,2328.0,2241.0,370.0,372.0,215.0,200.0,9.0,8.0,16.0,15.0,55.0,67.0,556.0,592.0,26012.0,20788.0,13.0,8.0,0.0,1.0,95.0,55.0,557.0,410.0,22.0,10.0,2654.0,1465.0,34.0,18.0,71.0,73.0,81.0,44.0,193.0,168.0,4982.0,3706.0,16.0,14.0,279.0,213.0,15.0,13.0,33.0,27.0,8.0,5.0,5.0,8.0,13,8.0,9.0,0.0,0.0,150.0,95.0,21.0,41.0,1.0,0.0,523.0,781.0,2328.0,2241.0,370.0,372.0,215.0,200.0,9.0,8.0,16.0,15.0,55.0,67.0,556.0,592.0,26012.0,20788.0,13.0,8.0,0.0,1.0,95.0,55.0,557.0,410.0,22.0,10.0,2654.0,1465.0,34.0,18.0,71.0,73.0,81.0,44.0,193.0,168.0,4982.0,3706.0,16.0,14.0
2024,North Texas,309.0,299.0,20.0,13.0,44.0,29.0,8.0,5.0,5.0,8.0,13,14.0,11.0,0.0,2.0,146.0,236.0,28.0,19.0,0.0,1.0,601.0,320.0,4267.0,3440.0,559.0,426.0,353.0,261.0,11.0,14.0,33.0,23.0,91.0,90.0,773.0,825.0,20902.0,25907.0,18.0,7.0,1.0,0.0,206.0,12.0,384.0,544.0,24.0,28.0,2090.0,2547.0,24.0,16.0,64.0,75.0,66.0,79.0,178.0,196.0,6357.0,5987.0,22.0,16.0,309.0,299.0,20.0,13.0,44.0,29.0,8.0,5.0,5.0,8.0,13,14.0,11.0,0.0,2.0,146.0,236.0,28.0,19.0,0.0,1.0,601.0,320.0,4267.0,3440.0,559.0,426.0,353.0,261.0,11.0,14.0,33.0,23.0,91.0,90.0,773.0,825.0,20902.0,25907.0,18.0,7.0,1.0,0.0,206.0,12.0,384.0,544.0,24.0,28.0,2090.0,2547.0,24.0,16.0,64.0,75.0,66.0,79.0,178.0,196.0,6357.0,5987.0,22.0,16.0
2024,Northwestern,192.0,229.0,9.0,9.0,18.0,20.0,7.0,6.0,6.0,7.0,12,11.0,10.0,2.0,0.0,168.0,98.0,27.0,24.0,0.0,0.0,583.0,505.0,2233.0,2780.0,392.0,391.0,211.0,245.0,10.0,11.0,7.0,15.0,57.0,45.0,465.0,386.0,21478.0,21722.0,17.0,25.0,1.0,1.0,258.0,287.0,352.0,388.0,12.0,22.0,1183.0,1563.0,23.0,24.0,57.0,68.0,55.0,63.0,167.0,157.0,3416.0,4343.0,18.0,16.0,192.0,229.0,9.0,9.0,18.0,20.0,7.0,6.0,6.0,7.0,12,11.0,10.0,2.0,0.0,168.0,98.0,27.0,24.0,0.0,0.0,583.0,505.0,2233.0,2780.0,392.0,391.0,211.0,245.0,10.0,11.0,7.0,15.0,57.0,45.0,465.0,386.0,21478.0,21722.0,17.0,25.0,1.0,1.0,258.0,287.0,352.0,388.0,12.0,22.0,1183.0,1563.0,23.0,24.0,57.0,68.0,55.0,63.0,167.0,157.0,3416.0,4343.0,18.0,16.0
2024,Notre Dame,325.0,272.0,22.0,15.0,30.0,41.0,7.0,13.0,14.0,7.0,16,8.0,19.0,5.0,0.0,454.0,78.0,18.0,42.0,1.0,0.0,402.0,651.0,3170.0,2710.0,445.0,451.0,296.0,235.0,19.0,8.0,24.0,14.0,93.0,87.0,814.0,773.0,28955.0,28645.0,27.0,21.0,0.0,0.0,172.0,89.0,563.0,582.0,45.0,16.0,3224.0,2253.0,40.0,24.0,87.0,76.0,76.0,70.0,185.0,218.0,6394.0,4963.0,15.0,32.0,325.0,272.0,22.0,15.0,30.0,41.0,7.0,13.0,14.0,7.0,16,8.0,19.0,5.0,0.0,454.0,78.0,18.0,42.0,1.0,0.0,402.0,651.0,3170.0,2710.0,445.0,451.0,296.0,235.0,19.0,8.0,24.0,14.0,93.0,87.0,814.0,773.0,28955.0,28645.0,27.0,21.0,0.0,0.0,172.0,89.0,563.0,582.0,45.0,16.0,3224.0,2253.0,40.0,24.0,87.0,76.0,76.0,70.0,185.0,218.0,6394.0,4963.0,15.0,32.0
2024,Ohio,307.0,232.0,6.0,11.0,10.0,23.0,10.0,10.0,10.0,9.0,14,12.0,11.0,1.0,1.0,53.0,73.0,28.0,34.0,1.0,0.0,547.0,672.0,2694.0,2974.0,345.0,434.0,217.0,265.0,11.0,12.0,15.0,16.0,78.0,80.0,638.0,733.0,27492.0,22908.0,18.0,19.0,1.0,0.0,132.0,147.0,571.0,428.0,35.0,14.0,2991.0,1288.0,35.0,21.0,93.0,70.0,81.0,73.0,170.0,195.0,5685.0,4262.0,22.0,21.0,307.0,232.0,6.0,11.0,10.0,23.0,10.0,10.0,10.0,9.0,14,12.0,11.0,1.0,1.0,53.0,73.0,28.0,34.0,1.0,0.0,547.0,672.0,2694.0,2974.0,345.0,434.0,217.0,265.0,11.0,12.0,15.0,16.0,78.0,80.0,638.0,733.0,27492.0,22908.0,18.0,19.0,1.0,0.0,132.0,147.0,571.0,428.0,35.0,14.0,2991.0,1288.0,35.0,21.0,93.0,70.0,81.0,73.0,170.0,195.0,5685.0,4262.0,22.0,21.0
2024,Ohio State,331.0,241.0,20.0,15.0,28.0,33.0,4.0,9.0,9.0,4.0,16,10.0,10.0,1.0,1.0,148.0,109.0,14.0,11.0,0.0,0.0,153.0,176.0,4208.0,2672.0,455.0,442.0,325.0,267.0,10.0,10.0,37.0,10.0,72.0,58.0,653.0,467.0,29085.0,28515.0,25.0,13.0,1.0,0.0,237.0,71.0,532.0,528.0,34.0,13.0,2665.0,1405.0,53.0,16.0,113.0,60.0,81.0,80.0,186.0,228.0,6873.0,4077.0,14.0,19.0,331.0,241.0,20.0,15.0,28.0,33.0,4.0,9.0,9.0,4.0,16,10.0,10.0,1.0,1.0,148.0,109.0,14.0,11.0,0.0,0.0,153.0,176.0,4208.0,2672.0,455.0,442.0,325.0,267.0,10.0,10.0,37.0,10.0,72.0,58.0,653.0,467.0,29085.0,28515.0,25.0,13.0,1.0,0.0,237.0,71.0,532.0,528.0,34.0,13.0,2665.0,1405.0,53.0,16.0,113.0,60.0,81.0,80.0,186.0,228.0,6873.0,4077.0,14.0,19.0
